user_id,SLIM,EASE_R,TopPop,UserKNNcosine,UserKNNpearson,UserKNNjaccard,UserKNNtversky,ItemKNNcosine,ItemKNNpearson,ItemKNNjaccard,ItemKNNtversky
2087,0.53333336,0.46666667,0.06666667,0.26666668,0.26666668,0.26666668,0.26666668,0.33333334,0.26666668,0.13333334,0.4
2088,0.053435113,0.045801528,0.022900764,0.061068702,0.03816794,0.053435113,0.061068702,0.08396947,0.07633588,0.03816794,0.053435113
2089,0.11627907,0.093023255,0.069767445,0.13953489,0.0,0.1627907,0.13953489,0.20930232,0.093023255,0.13953489,0.13953489
2090,0.27272728,0.22727273,0.09090909,0.27272728,0.13636364,0.27272728,0.3181818,0.22727273,0.27272728,0.18181819,0.27272728
2091,0.3,0.3,0.1,0.3,0.0,0.2,0.1,0.1,0.1,0.5,0.3
2092,0.2857143,0.33333334,0.0952381,0.23809524,0.1904762,0.23809524,0.1904762,0.14285715,0.14285715,0.14285715,0.2857143
2093,0.25,0.25,0.0,0.25,0.125,0.125,0.25,0.5,0.125,0.25,0.5
2094,0.33333334,0.33333334,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.16666667,0.25,0.16666667,0.25
2095,0.22222222,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.33333334,0.22222222,0.33333334,0.16666667,0.11111111
2096,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.16666667
2097,0.17391305,0.08695652,0.04347826,0.04347826,0.04347826,0.08695652,0.17391305,0.0,0.0,0.04347826,0.04347826
2098,0.15686275,0.13725491,0.039215688,0.09803922,0.05882353,0.11764706,0.09803922,0.039215688,0.078431375,0.039215688,0.11764706
2099,0.16,0.2,0.08,0.24,0.16,0.16,0.2,0.2,0.28,0.12,0.28
2100,0.11111111,0.11111111,0.0,0.0,0.0,0.0,0.11111111,0.0,0.22222222,0.0,0.11111111
2101,0.45,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.3
2102,0.08510638,0.08510638,0.04255319,0.12765957,0.0,0.12765957,0.10638298,0.08510638,0.06382979,0.08510638,0.06382979
2103,0.26086956,0.3043478,0.08695652,0.26086956,0.0,0.2173913,0.26086956,0.2173913,0.2173913,0.17391305,0.26086956
2104,0.14814815,0.16666667,0.018518519,0.037037037,0.0,0.018518519,0.018518519,0.09259259,0.14814815,0.0,0.11111111
2105,0.3448276,0.37931034,0.1724138,0.27586207,0.0,0.27586207,0.2413793,0.2413793,0.20689656,0.1724138,0.1724138
2106,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0
2107,0.27272728,0.27272728,0.18181819,0.36363637,0.0,0.36363637,0.36363637,0.36363637,0.36363637,0.18181819,0.18181819
2108,0.6666667,0.6666667,0.16666667,0.5,0.33333334,0.5,0.5,0.33333334,0.33333334,0.5,0.5
2109,0.016509434,0.025943397,0.025943397,0.028301887,0.028301887,0.023584906,0.028301887,0.023584906,0.023584906,0.021226415,0.021226415
2110,0.07017544,0.06140351,0.04385965,0.05263158,0.02631579,0.02631579,0.01754386,0.02631579,0.04385965,0.03508772,0.06140351
2111,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2
2112,0.6,0.4,0.2,0.4,0.4,0.6,0.6,0.4,0.2,0.4,0.6
2113,0.109375,0.109375,0.03125,0.078125,0.078125,0.078125,0.078125,0.09375,0.078125,0.09375,0.09375
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,0.27272728,0.36363637,0.0,0.18181819,0.18181819,0.18181819,0.18181819,0.18181819,0.27272728,0.27272728,0.36363637
2116,0.16666667,0.22222222,0.0,0.16666667,0.0,0.16666667,0.16666667,0.22222222,0.11111111,0.11111111,0.16666667
2117,0.15492958,0.14084508,0.056338027,0.08450704,0.08450704,0.08450704,0.09859155,0.12676056,0.09859155,0.09859155,0.18309858
2118,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.25,0.5
2119,0.3,0.3,0.0,0.5,0.0,0.5,0.4,0.3,0.2,0.2,0.2
2120,0.102564104,0.07692308,0.07692308,0.07692308,0.102564104,0.12820514,0.12820514,0.102564104,0.051282052,0.12820514,0.12820514
2121,0.28,0.24,0.08,0.12,0.08,0.16,0.2,0.08,0.08,0.08,0.16
2122,0.08695652,0.08695652,0.057971016,0.11594203,0.10144927,0.11594203,0.10144927,0.13043478,0.072463766,0.04347826,0.13043478
2123,0.6666667,0.6666667,0.33333334,0.33333334,0.0,0.33333334,0.33333334,0.33333334,0.6666667,0.0,0.6666667
2124,0.10843374,0.10843374,0.04819277,0.09638554,0.072289154,0.072289154,0.072289154,0.072289154,0.10843374,0.060240965,0.10843374
2125,0.20689656,0.13793103,0.03448276,0.13793103,0.06896552,0.13793103,0.13793103,0.10344828,0.1724138,0.13793103,0.13793103
2126,0.35714287,0.2857143,0.14285715,0.35714287,0.0,0.2857143,0.35714287,0.35714287,0.35714287,0.2857143,0.35714287
2127,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.2
2128,0.30769232,0.26923078,0.115384616,0.1923077,0.0,0.23076923,0.26923078,0.26923078,0.15384616,0.15384616,0.30769232
2129,0.16666667,0.16666667,0.16666667,0.5,0.0,0.5,0.5,0.33333334,0.16666667,0.5,0.16666667
2130,0.6,0.6,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2131,0.625,0.5,0.125,0.5,0.0,0.5,0.5,0.375,0.5,0.5,0.5
2132,0.36842105,0.2631579,0.10526316,0.21052632,0.10526316,0.21052632,0.21052632,0.21052632,0.10526316,0.10526316,0.2631579
2133,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0
2134,0.33333334,0.33333334,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.33333334,0.41666666
2135,0.14705883,0.11764706,0.14705883,0.0882353,0.1764706,0.11764706,0.11764706,0.14705883,0.0882353,0.05882353,0.20588236
2136,0.5,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2137,0.19444445,0.22222222,0.11111111,0.11111111,0.0,0.1388889,0.1388889,0.16666667,0.1388889,0.055555556,0.1388889
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2139,0.30769232,0.26923078,0.23076923,0.30769232,0.26923078,0.3846154,0.30769232,0.34615386,0.15384616,0.15384616,0.30769232
2140,0.14634146,0.14634146,0.09756097,0.19512194,0.19512194,0.19512194,0.17073171,0.14634146,0.17073171,0.17073171,0.14634146
2141,0.2,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.1
2142,0.3043478,0.3043478,0.0,0.17391305,0.04347826,0.2173913,0.17391305,0.04347826,0.17391305,0.13043478,0.3478261
2143,0.0,0.11111111,0.22222222,0.11111111,0.22222222,0.22222222,0.11111111,0.11111111,0.0,0.22222222,0.0
2144,0.1521739,0.1521739,0.06521739,0.10869565,0.08695652,0.10869565,0.13043478,0.10869565,0.1521739,0.02173913,0.06521739
2145,0.23076923,0.23076923,0.102564104,0.15384616,0.15384616,0.15384616,0.15384616,0.15384616,0.20512821,0.102564104,0.12820514
2146,0.375,0.375,0.0,0.5,0.5,0.5,0.5,0.5,0.375,0.5,0.5
2147,0.13461539,0.13461539,0.09615385,0.1923077,0.17307693,0.17307693,0.17307693,0.1923077,0.1923077,0.15384616,0.15384616
2148,0.12162162,0.10810811,0.08108108,0.10810811,0.08108108,0.0945946,0.10810811,0.12162162,0.12162162,0.04054054,0.12162162
2149,0.1388889,0.11111111,0.055555556,0.083333336,0.0,0.11111111,0.083333336,0.083333336,0.027777778,0.055555556,0.11111111
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,0.28947368,0.28947368,0.10526316,0.21052632,0.13157895,0.21052632,0.23684211,0.18421052,0.23684211,0.078947365,0.31578946
2152,0.14754099,0.13114753,0.032786883,0.13114753,0.08196721,0.14754099,0.14754099,0.06557377,0.13114753,0.09836066,0.16393442
2153,0.11290322,0.08064516,0.016129032,0.032258064,0.016129032,0.048387095,0.032258064,0.06451613,0.048387095,0.08064516,0.09677419
2154,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25
2155,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.16
2156,0.4,0.4,0.0,0.1,0.1,0.1,0.2,0.4,0.2,0.3,0.3
2157,0.22727273,0.20454545,0.09090909,0.13636364,0.11363637,0.11363637,0.13636364,0.1590909,0.13636364,0.09090909,0.18181819
2158,0.24,0.24,0.08,0.2,0.0,0.24,0.2,0.12,0.16,0.16,0.24
2159,0.30769232,0.30769232,0.07692308,0.1923077,0.0,0.1923077,0.23076923,0.23076923,0.26923078,0.15384616,0.34615386
2160,0.13513513,0.13513513,0.054054055,0.10810811,0.027027028,0.10810811,0.13513513,0.13513513,0.10810811,0.10810811,0.13513513
2161,0.5,0.5,0.375,0.25,0.0,0.25,0.25,0.0,0.375,0.125,0.375
2162,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
2163,0.3,0.3,0.15,0.3,0.0,0.3,0.35,0.35,0.25,0.25,0.3
2164,0.5555556,0.5555556,0.0,0.33333334,0.0,0.33333334,0.33333334,0.33333334,0.44444445,0.11111111,0.33333334
2165,0.17391305,0.13043478,0.08695652,0.26086956,0.0,0.2173913,0.2173913,0.2173913,0.13043478,0.17391305,0.2173913
2166,0.15068494,0.10958904,0.04109589,0.12328767,0.0,0.12328767,0.08219178,0.08219178,0.15068494,0.1369863,0.15068494
2167,0.25,0.33333334,0.083333336,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.41666666,0.0,0.33333334
2168,0.23076923,0.23076923,0.0,0.15384616,0.07692308,0.15384616,0.15384616,0.07692308,0.15384616,0.15384616,0.15384616
2169,0.25,0.33333334,0.16666667,0.16666667,0.25,0.16666667,0.25,0.33333334,0.25,0.0,0.25
2170,0.06,0.046666667,0.04,0.026666667,0.0,0.026666667,0.04,0.046666667,0.04,0.026666667,0.053333335
2171,0.33333334,0.4,0.06666667,0.13333334,0.0,0.13333334,0.13333334,0.26666668,0.33333334,0.26666668,0.33333334
2172,0.21052632,0.18421052,0.078947365,0.078947365,0.078947365,0.078947365,0.078947365,0.10526316,0.18421052,0.15789473,0.18421052
2173,0.25,0.25,0.375,0.375,0.625,0.375,0.375,0.5,0.25,0.375,0.125
2174,0.1509434,0.16981132,0.056603774,0.094339624,0.056603774,0.0754717,0.11320755,0.094339624,0.1509434,0.0754717,0.16981132
2175,0.41666666,0.41666666,0.083333336,0.25,0.16666667,0.25,0.25,0.16666667,0.16666667,0.083333336,0.5833333
2176,0.36842105,0.42105263,0.21052632,0.31578946,0.21052632,0.2631579,0.21052632,0.15789473,0.42105263,0.10526316,0.42105263
2177,0.2,0.2,0.0,0.15,0.0,0.15,0.05,0.1,0.2,0.25,0.05
2178,0.375,0.29166666,0.083333336,0.25,0.0,0.25,0.20833333,0.25,0.16666667,0.25,0.125
2179,0.31034482,0.27586207,0.13793103,0.2413793,0.1724138,0.2413793,0.27586207,0.27586207,0.2413793,0.10344828,0.3448276
2180,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,0.14285715,0.1904762,0.11904762,0.23809524,0.1904762,0.21428572,0.21428572,0.14285715,0.14285715,0.23809524,0.21428572
2182,0.22222222,0.11111111,0.055555556,0.055555556,0.0,0.055555556,0.055555556,0.11111111,0.11111111,0.055555556,0.11111111
2183,0.3125,0.3125,0.0,0.1875,0.125,0.25,0.25,0.25,0.1875,0.25,0.1875
2184,0.75,0.75,0.25,0.25,0.0,0.5,0.5,0.5,0.5,0.0,0.5
2185,0.4375,0.4375,0.1875,0.3125,0.0,0.25,0.25,0.25,0.3125,0.125,0.3125
2186,0.45454547,0.36363637,0.18181819,0.18181819,0.0,0.18181819,0.27272728,0.36363637,0.27272728,0.18181819,0.18181819
2187,0.33333334,0.33333334,0.083333336,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.33333334,0.25,0.33333334
2188,0.71428573,0.71428573,0.5714286,0.42857143,0.0,0.71428573,0.42857143,0.42857143,0.14285715,0.14285715,0.42857143
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,0.5,0.5,0.375,0.25,0.25,0.125,0.25,0.375,0.25,0.125,0.5
2191,0.25,0.2,0.15,0.3,0.25,0.3,0.25,0.15,0.2,0.15,0.2
2192,0.17391305,0.17391305,0.13043478,0.2173913,0.13043478,0.2173913,0.2173913,0.2173913,0.13043478,0.04347826,0.13043478
2193,0.116883114,0.116883114,0.064935066,0.103896104,0.09090909,0.103896104,0.12987013,0.14285715,0.077922076,0.077922076,0.09090909
2194,0.14,0.14,0.06,0.1,0.06,0.08,0.1,0.1,0.06,0.14,0.08
2195,0.25,0.25,0.083333336,0.33333334,0.16666667,0.33333334,0.33333334,0.16666667,0.33333334,0.41666666,0.33333334
2196,0.17857143,0.21428572,0.10714286,0.16071428,0.14285715,0.14285715,0.14285715,0.14285715,0.19642857,0.14285715,0.14285715
2197,0.24242425,0.24242425,0.15151516,0.15151516,0.18181819,0.18181819,0.21212122,0.15151516,0.09090909,0.15151516,0.121212125
2198,0.18181819,0.18181819,0.09090909,0.18181819,0.0,0.18181819,0.18181819,0.09090909,0.27272728,0.09090909,0.27272728
2199,0.125,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125
2200,0.4117647,0.3529412,0.0,0.3529412,0.11764706,0.3529412,0.3529412,0.3529412,0.3529412,0.3529412,0.23529412
2201,0.41666666,0.33333334,0.25,0.33333334,0.41666666,0.33333334,0.41666666,0.33333334,0.41666666,0.16666667,0.41666666
2202,0.36363637,0.3181818,0.18181819,0.18181819,0.18181819,0.18181819,0.13636364,0.13636364,0.18181819,0.045454547,0.36363637
2203,0.5,0.5,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
2204,0.2,0.2,0.4,0.4,0.2,0.6,0.4,0.4,0.6,0.0,0.2
2205,0.27272728,0.27272728,0.09090909,0.18181819,0.0,0.18181819,0.18181819,0.18181819,0.18181819,0.0,0.27272728
2206,0.2,0.2,0.15555556,0.15555556,0.17777778,0.13333334,0.15555556,0.15555556,0.11111111,0.044444446,0.13333334
2207,0.2,0.13333334,0.0,0.06666667,0.0,0.06666667,0.06666667,0.0,0.06666667,0.2,0.13333334
2208,0.1764706,0.14705883,0.11764706,0.14705883,0.0882353,0.14705883,0.14705883,0.1764706,0.20588236,0.29411766,0.1764706
2209,0.3529412,0.29411766,0.05882353,0.23529412,0.23529412,0.23529412,0.23529412,0.23529412,0.29411766,0.29411766,0.1764706
2210,0.29411766,0.23529412,0.05882353,0.1764706,0.0,0.23529412,0.23529412,0.23529412,0.1764706,0.1764706,0.29411766
2211,0.5,0.5,0.25,0.375,0.375,0.375,0.375,0.375,0.625,0.625,0.5
2212,0.2857143,0.2857143,0.14285715,0.14285715,0.0,0.2857143,0.2857143,0.0,0.2857143,0.14285715,0.14285715
2213,0.3529412,0.3529412,0.1764706,0.1764706,0.1764706,0.11764706,0.11764706,0.0,0.05882353,0.0,0.29411766
2214,0.5555556,0.44444445,0.11111111,0.22222222,0.0,0.22222222,0.33333334,0.22222222,0.22222222,0.33333334,0.33333334
2215,0.44444445,0.44444445,0.22222222,0.33333334,0.22222222,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334
2216,0.375,0.375,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.5
2217,0.2,0.4,0.4,0.4,0.6,0.4,0.2,0.4,0.2,0.4,0.2
2218,0.2857143,0.2857143,0.21428572,0.071428575,0.0,0.071428575,0.071428575,0.071428575,0.2857143,0.21428572,0.21428572
2219,0.25,0.25,0.125,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.125
2220,0.6666667,0.53333336,0.0,0.33333334,0.06666667,0.33333334,0.26666668,0.13333334,0.26666668,0.26666668,0.33333334
2221,0.30555555,0.25,0.1388889,0.16666667,0.16666667,0.19444445,0.16666667,0.25,0.1388889,0.11111111,0.2777778
2222,0.625,0.5,0.25,0.375,0.375,0.375,0.375,0.25,0.25,0.375,0.375
2223,0.3125,0.3125,0.1875,0.3125,0.0,0.25,0.3125,0.3125,0.3125,0.25,0.1875
2224,0.5,0.5,0.0,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25
2225,0.07272727,0.036363635,0.036363635,0.036363635,0.0,0.036363635,0.036363635,0.036363635,0.09090909,0.036363635,0.054545455
2226,0.33333334,0.3,0.1,0.033333335,0.13333334,0.06666667,0.1,0.06666667,0.16666667,0.1,0.23333333
2227,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
2228,0.4,0.3,0.1,0.2,0.0,0.2,0.2,0.3,0.3,0.4,0.4
2229,0.042372882,0.059322033,0.025423728,0.050847456,0.008474576,0.050847456,0.050847456,0.042372882,0.042372882,0.050847456,0.042372882
2230,0.17391305,0.17391305,0.04347826,0.04347826,0.04347826,0.08695652,0.04347826,0.08695652,0.17391305,0.17391305,0.2173913
2231,0.27272728,0.36363637,0.36363637,0.45454547,0.45454547,0.45454547,0.36363637,0.45454547,0.36363637,0.18181819,0.36363637
2232,0.6666667,0.6666667,0.0,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.33333334
2233,0.2857143,0.2857143,0.2857143,0.42857143,0.0,0.42857143,0.2857143,0.42857143,0.14285715,0.42857143,0.2857143
2234,0.09677419,0.12903225,0.06451613,0.09677419,0.09677419,0.06451613,0.09677419,0.09677419,0.12903225,0.16129032,0.06451613
2235,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.33333334,0.33333334
2236,0.18181819,0.21212122,0.030303031,0.09090909,0.0,0.09090909,0.09090909,0.121212125,0.15151516,0.121212125,0.15151516
2237,0.5555556,0.5555556,0.11111111,0.44444445,0.44444445,0.44444445,0.44444445,0.44444445,0.5555556,0.44444445,0.5555556
2238,0.35,0.35,0.05,0.4,0.1,0.35,0.4,0.3,0.3,0.2,0.3
2239,0.083333336,0.083333336,0.16666667,0.16666667,0.16666667,0.083333336,0.16666667,0.16666667,0.16666667,0.16666667,0.0
2240,0.15625,0.15625,0.03125,0.0625,0.0,0.0625,0.0625,0.09375,0.09375,0.125,0.125
2241,0.33333334,0.33333334,0.0,0.22222222,0.22222222,0.22222222,0.22222222,0.22222222,0.33333334,0.22222222,0.22222222
2242,0.25,0.28125,0.0625,0.15625,0.0,0.15625,0.15625,0.21875,0.15625,0.125,0.125
2243,0.25925925,0.18518518,0.11111111,0.25925925,0.18518518,0.2962963,0.25925925,0.22222222,0.074074075,0.2962963,0.18518518
2244,0.2,0.4,0.0,0.4,0.4,0.4,0.4,0.5,0.2,0.2,0.2
2245,0.21428572,0.25,0.071428575,0.14285715,0.071428575,0.14285715,0.14285715,0.071428575,0.14285715,0.10714286,0.17857143
2246,0.72727275,0.72727275,0.27272728,0.54545456,0.0,0.54545456,0.54545456,0.54545456,0.45454547,0.54545456,0.45454547
2247,0.625,0.625,0.125,0.625,0.25,0.5,0.625,0.625,0.375,0.375,0.5
2248,0.26086956,0.17391305,0.13043478,0.17391305,0.0,0.13043478,0.17391305,0.13043478,0.2173913,0.08695652,0.17391305
2249,0.09090909,0.09090909,0.064935066,0.077922076,0.064935066,0.09090909,0.103896104,0.077922076,0.116883114,0.09090909,0.103896104
2250,0.18181819,0.09090909,0.09090909,0.09090909,0.18181819,0.18181819,0.09090909,0.09090909,0.09090909,0.09090909,0.0
2251,0.055555556,0.055555556,0.0,0.055555556,0.018518519,0.074074075,0.09259259,0.12962963,0.09259259,0.018518519,0.055555556
2252,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.25
2253,0.33333334,0.6666667,0.0,0.6666667,0.0,0.6666667,0.6666667,0.33333334,0.0,0.33333334,0.0
2254,0.22727273,0.27272728,0.0,0.13636364,0.045454547,0.09090909,0.09090909,0.045454547,0.09090909,0.09090909,0.18181819
2255,0.097222224,0.125,0.055555556,0.1388889,0.097222224,0.125,0.1388889,0.15277778,0.097222224,0.097222224,0.097222224
2256,0.45454547,0.36363637,0.27272728,0.36363637,0.27272728,0.36363637,0.36363637,0.27272728,0.36363637,0.36363637,0.18181819
2257,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2258,0.25925925,0.18518518,0.14814815,0.25925925,0.0,0.25925925,0.25925925,0.22222222,0.18518518,0.11111111,0.18518518
2259,0.06818182,0.03787879,0.03787879,0.045454547,0.007575758,0.045454547,0.03787879,0.030303031,0.053030305,0.030303031,0.045454547
2260,0.3181818,0.3181818,0.13636364,0.13636364,0.18181819,0.13636364,0.18181819,0.09090909,0.18181819,0.0,0.18181819
2261,0.23529412,0.23529412,0.11764706,0.1764706,0.0,0.23529412,0.3529412,0.11764706,0.29411766,0.3529412,0.3529412
2262,0.5714286,0.5714286,0.14285715,0.42857143,0.2857143,0.2857143,0.2857143,0.5714286,0.71428573,0.42857143,0.2857143
2263,0.16666667,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2264,0.35,0.3,0.15,0.3,0.05,0.3,0.25,0.2,0.25,0.2,0.3
2265,0.4,0.4,0.3,0.3,0.0,0.3,0.3,0.1,0.3,0.1,0.4
2266,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.2,0.0
2267,0.23404256,0.17021276,0.06382979,0.14893617,0.021276595,0.14893617,0.14893617,0.10638298,0.14893617,0.10638298,0.21276596
2268,0.13333334,0.13333334,0.0,0.13333334,0.13333334,0.2,0.13333334,0.2,0.06666667,0.13333334,0.2
2269,0.2857143,0.2857143,0.21428572,0.14285715,0.21428572,0.21428572,0.2857143,0.2857143,0.35714287,0.0,0.21428572
2270,0.5,0.5,0.25,0.3125,0.3125,0.375,0.3125,0.25,0.4375,0.25,0.4375
2271,0.15686275,0.09803922,0.09803922,0.13725491,0.13725491,0.13725491,0.09803922,0.15686275,0.1764706,0.05882353,0.13725491
2272,0.5,0.5,0.25,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.5
2273,0.1627907,0.1627907,0.069767445,0.11627907,0.093023255,0.11627907,0.11627907,0.11627907,0.069767445,0.11627907,0.11627907
2274,0.5,0.5,0.125,0.375,0.625,0.5,0.375,0.375,0.5,0.25,0.5
2275,0.10344828,0.06896552,0.10344828,0.03448276,0.0,0.06896552,0.03448276,0.03448276,0.0,0.03448276,0.13793103
2276,0.03018868,0.033962265,0.01509434,0.033962265,0.02264151,0.02264151,0.018867925,0.02264151,0.033962265,0.003773585,0.03773585
2277,0.6666667,0.6666667,0.11111111,0.5555556,0.0,0.22222222,0.44444445,0.5555556,0.44444445,0.22222222,0.5555556
2278,0.2857143,0.2857143,0.0952381,0.0952381,0.14285715,0.14285715,0.14285715,0.14285715,0.0952381,0.1904762,0.14285715
2279,0.2,0.8,0.2,0.6,0.0,0.6,0.4,0.6,0.2,0.6,0.2
2280,0.13636364,0.07575758,0.030303031,0.07575758,0.015151516,0.060606062,0.060606062,0.09090909,0.10606061,0.10606061,0.13636364
2281,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666667,0.33333334,0.33333334,0.33333334
2282,0.10526316,0.13157895,0.02631579,0.05263158,0.05263158,0.02631579,0.05263158,0.078947365,0.10526316,0.05263158,0.13157895
2283,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0.0,0.25,0.25
2284,0.375,0.375,0.125,0.25,0.0,0.25,0.25,0.25,0.25,0.125,0.25
2285,0.26086956,0.13043478,0.04347826,0.17391305,0.08695652,0.13043478,0.13043478,0.13043478,0.0,0.13043478,0.04347826
2286,0.125,0.15,0.1,0.125,0.1,0.15,0.15,0.175,0.225,0.15,0.225
2287,0.5,0.5,0.5,0.75,0.0,0.25,0.75,0.25,0.5,0.25,0.25
2288,0.44444445,0.44444445,0.22222222,0.5,0.5,0.44444445,0.44444445,0.5555556,0.3888889,0.3888889,0.33333334
2289,0.29032257,0.29032257,0.19354838,0.2580645,0.0,0.22580644,0.22580644,0.29032257,0.22580644,0.09677419,0.22580644
2290,0.08988764,0.056179777,0.02247191,0.02247191,0.033707865,0.033707865,0.033707865,0.033707865,0.056179777,0.056179777,0.07865169
2291,0.07317073,0.09756097,0.024390243,0.12195122,0.0,0.12195122,0.09756097,0.07317073,0.048780486,0.024390243,0.07317073
2292,0.29411766,0.32352942,0.23529412,0.23529412,0.20588236,0.23529412,0.2647059,0.23529412,0.1764706,0.05882353,0.32352942
2293,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.4
2294,0.44444445,0.5555556,0.0,0.22222222,0.0,0.22222222,0.22222222,0.33333334,0.33333334,0.33333334,0.5555556
2295,0.20833333,0.20833333,0.125,0.16666667,0.125,0.16666667,0.16666667,0.16666667,0.25,0.16666667,0.20833333
2296,0.09677419,0.09677419,0.06451613,0.14516129,0.0,0.14516129,0.14516129,0.12903225,0.06451613,0.12903225,0.11290322
2297,0.4090909,0.36363637,0.09090909,0.3181818,0.27272728,0.27272728,0.3181818,0.4090909,0.27272728,0.22727273,0.45454547
2298,0.125,0.125,0.05357143,0.10714286,0.05357143,0.071428575,0.08928572,0.08928572,0.14285715,0.08928572,0.16071428
2299,0.25,0.5,0.0,0.375,0.0,0.375,0.375,0.375,0.0,0.375,0.25
2300,0.22727273,0.27272728,0.09090909,0.27272728,0.0,0.3181818,0.27272728,0.18181819,0.18181819,0.13636364,0.3181818
2301,0.1904762,0.16666667,0.11904762,0.14285715,0.14285715,0.14285715,0.14285715,0.14285715,0.16666667,0.071428575,0.21428572
2302,0.25,0.25,0.05,0.1,0.05,0.15,0.15,0.1,0.15,0.1,0.15
2303,0.08080808,0.1010101,0.04040404,0.1010101,0.07070707,0.11111111,0.11111111,0.060606062,0.01010101,0.05050505,0.060606062
2304,0.27272728,0.22727273,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.09090909,0.18181819
2305,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25
2306,0.0390625,0.0390625,0.0234375,0.02734375,0.02734375,0.0234375,0.01953125,0.02734375,0.0390625,0.0234375,0.03125
2307,0.42857143,0.42857143,0.0,0.2857143,0.42857143,0.2857143,0.2857143,0.42857143,0.5714286,0.42857143,0.5714286
2308,0.6923077,0.53846157,0.15384616,0.0,0.07692308,0.07692308,0.15384616,0.30769232,0.23076923,0.0,0.53846157
2309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2310,0.2857143,0.2857143,0.0,0.14285715,0.0,0.14285715,0.14285715,0.2857143,0.2857143,0.2857143,0.2857143
2311,0.20833333,0.16666667,0.125,0.083333336,0.125,0.083333336,0.125,0.16666667,0.16666667,0.083333336,0.041666668
2312,0.14285715,0.2857143,0.42857143,0.2857143,0.14285715,0.2857143,0.2857143,0.14285715,0.2857143,0.14285715,0.0
2313,0.36842105,0.31578946,0.15789473,0.21052632,0.0,0.15789473,0.21052632,0.05263158,0.21052632,0.15789473,0.2631579
2314,0.2413793,0.2413793,0.1724138,0.2413793,0.20689656,0.2413793,0.27586207,0.27586207,0.1724138,0.1724138,0.13793103
2315,0.27586207,0.2413793,0.03448276,0.20689656,0.0,0.1724138,0.1724138,0.1724138,0.2413793,0.20689656,0.27586207
